geoid,pct_bachelor_or_greater,pct_white,pct_black,pct_hispanic,pct_asian,pct_minority,median_household_income,median_home_value
06037910602,0.1366342087398643,0.16464952092788704,0.25038137980364483,0.5713565305093293,0.034677802623930436,0.8353504790721129,0.060320170937294956,0.034271824852437335
06037910603,0.08623112436299397,0.14317310527867885,0.09494736868081767,0.7297257446181068,0.020278998113610752,0.8568268947213211,0.11960563285495567,0.06814113754659543
06037910605,0.059289355064989654,0.1719932716568545,0.16199752965643927,0.6406644238856182,0.026566587123728037,0.8280067283431456,0.16068273970758956,0.07462354309191649
06037910606,0.1268744996036839,0.12091503267973856,0.152372854809478,0.6770647653000594,0.05049270590020056,0.8790849673202614,0.14616737049312717,0.07417128223991735
06037910705,0.10307363012566181,0.13371012697429543,0.18778887980397313,0.6565500154846702,0.024845802530338516,0.8662898730257047,0.23536685902720528,0.09733708810342905
06037910706,0.08044473063467257,0.058013287959812025,0.14059553763758,0.7441257494733431,0.07048443515016034,0.9419867120401881,0.1657258946447499,0.08045268296212768
06037910707,0.14899821033275196,0.19625353953387062,0.17028040125805538,0.6066216510564147,0.0241116577599586,0.8037464604661294,0.1548278008647812,0.06688485740215337
06037910709,0.14336219425473107,0.4409864944216089,0.1353260428925573,0.4016441573693482,0.0,0.5590135055783911,0.20643706781970828,0.12075414999582916
06037910711,0.07993986033067782,0.1318217183505613,0.116147502445027,0.7065688562854284,0.03417701603496534,0.8681782816494387,0.1128842303615593,0.06567882846348898
06037910712,0.14810317404717613,0.20194174757281552,0.24963236787585816,0.5425242718446602,0.03343587251054109,0.7980582524271844,0.1762959099550785,0.07934715643501866
06037910713,0.09938502468955238,0.11195258478761937,0.16329977694900966,0.7212709911096477,0.013254302484625374,0.8880474152123806,0.1677448390733045,0.08045268296212768
06037910714,0.07227514733488202,0.07832644125516906,0.09755437244091524,0.7898321576258818,0.04678214588961085,0.9216735587448309,0.13945438026818313,0.06487480917104606
06037910715,0.11862765712944444,0.12044423588299705,0.1943810142762056,0.659784138901924,0.017665089339149297,0.879555764117003,0.16113700220401433,0.08226172637012426
06037910716,0.18373687506139877,0.2742362705279887,0.11550422362882604,0.5486491259049974,0.048177297376621,0.7257637294720113,0.18511196729310025,0.08638232524389423
06037910804,0.23164582833829234,0.7621845834773592,0.02147732153936714,0.18596612512962324,0.016619547334271536,0.23781541652264082,0.31506469034439827,0.2225128416956365
06037910805,0.3663640166706437,0.6789124117891241,0.03634383613749694,0.2007056870070569,0.019262403034926906,0.3210875882108759,0.2836406615407911,0.1907540796441411
06037910807,0.3773831360042722,0.47236019868610807,0.06860422942091005,0.3303957699086685,0.10875110471970752,0.527639801313892,0.3702197284519744,0.177940022170832
06037910808,0.297250006627859,0.6733755031627372,0.013642236556863105,0.2058654399079931,0.07137112880462279,0.3266244968372628,0.30897000185069906,0.176834495643723
06037910809,0.5424749723367897,0.698861047835991,0.015440188332173732,0.16719817767653758,0.07386397005368327,0.3011389521640091,0.46436983697023737,0.40854280548461763
06037910810,0.3600266530460822,0.5887040887040887,0.0414930540453553,0.23007623007623007,0.08446160611367118,0.41129591129591125,0.44086175278025475,0.23452287987650267
06037910811,0.37097879127480704,1.0,0.0,0.0,0.0,0.0,0.3856772717330956,0.13316619782291678
06037910812,0.15710784702924438,0.8189473684210526,0.0,0.1810526315789474,0.0,0.18105263157894735,0.2586646365058802,0.12170892290560513
06037910813,0.30933318670777943,0.7147012162876785,0.000896118809865715,0.1909042834479112,0.021286788284403623,0.28529878371232154,0.35888840284671164,0.26673390277999726
06037911001,0.2327961437098408,0.5950574993883044,0.027365060969929144,0.32321996574504525,0.0049245554986306886,0.4049425006116956,0.17637582650537542,0.09849286583631575
06037920011,0.24033105970382665,0.5636363636363636,0.08626854317230886,0.22181818181818183,0.036593924223461145,0.4363636363636364,0.19557262311354878,0.13316619782291678
06037920012,0.24612267157949103,0.7948207171314741,0.0,0.07768924302788845,0.0512298739958813,0.20517928286852594,0.23296095024984437,0.0942717645509904
06037920013,0.36031694009250625,0.5243827790246889,0.03250126564555607,0.29361354825545805,0.09080244408755178,0.4756172209753111,0.3825100526608005,0.19251287184635996
06037920015,0.4795587417045501,0.5849510669019734,0.02754941138641876,0.22541312369645436,0.11409304145824828,0.4150489330980266,0.4569964836717869,0.24683442529203492
06037920016,0.48415848766263286,0.6425383271880459,0.029596440956927234,0.17523772559673975,0.09612641651083842,0.3574616728119542,0.4784351498225011,0.24643241564581342
06037920017,0.20291193804849572,0.5245730945439401,0.005646182988608304,0.39067055393586003,0.06612951737360162,0.4754269054560599,0.30973972441408554,0.18407066927570925
06037920018,0.2963538801764686,0.6539940196497225,0.03667566876795133,0.23451516445963264,0.03821094180626252,0.3460059803502777,0.33647811968975555,0.19407065922546812
